6,1024,1,1,16,64,0,1,1
6,1024,64,1,16,64,0,1,1
6,1024,64,1,16,64,1,1,1
6,512,64,1,16,128,0,1,1
6,512,128,1,16,128,1,1,1
6,256,128,1,16,256,0,1,1
6,256,256,1,16,256,0,1,1
6,256,256,1,16,256,0,1,1
6,512,256,1,2,128,0,1,1
6,512,128,1,16,128,0,1,1
6,512,128,1,16,128,0,1,1
6,1024,128,1,2,64,0,1,1
6,1024,64,1,16,64,0,1,1
6,1024,64,6,16,64,0,1,1
1,1,65536,1,1,1,0,1,0
