224,224,3,11,11,96,1,4,0
26,26,96,5,5,256,1,1,1
12,12,256,3,3,384,0,1,1
12,12,384,3,3,384,0,1,1
12,12,384,3,3,256,1,1,1
1,1,6400,1,1,4096,0,1,0
1,1,4096,1,1,4096,0,1,0
1,1,4096,1,1,10,0,1,0
